Brandon LaFell,CIN,WR
Robert Kelley,WAS,RB
A.J. Green*,CIN,WR
Willie Snead,NOR,WR
DeAndre Hopkins,HOU,WR
Sterling Shepard,NYG,WR
Mike Gillislee,BUF,RB
Marvin Jones,DET,WR
Christine Michael,2TM,RB
Steve Smith,BAL,WR
Cole Beasley,DAL,WR
Case Keenum,LAR,QB
Cameron Meredith,CHI,WR
Devontae Booker,DEN,RB
Quincy Enunwa,NYJ,WR
Darren Sproles*,PHI,RB
Stefon Diggs,MIN,WR
Marqise Lee,JAX,WR
Theo Riddick,DET,RB
Tim Hightower,NOR,RB
Jerick McKinnon,MIN,RB
JJ Nelson,ARI,WR
Anquan Boldin,DET,WR
Taylor Gabriel,ATL,WR
Ted Ginn,CAR,WR
Dontrelle Inman,SDG,WR
James White,NWE,RB
Rashad Jennings,NYG,RB
Jordan Matthews,PHI,WR
DeVante Parker,MIA,WR
Matt Asiata,MIN,RB
Chris Thompson,WAS,RB
Brandon Marshall,NYJ,WR
Ty Montgomery,GNB,RB
Alshon Jeffery,CHI,WR
Derrick Henry,TEN,RB
Chris Hogan,NWE,WR
Duke Johnson,CLE,RB
Mohamed Sanu,ATL,WR
Tavon Austin,LAR,WR
Randall Cobb,GNB,WR
T.J. Yeldon,JAX,RB
C.J. Anderson,DEN,RB
Jalen Richard,OAK,RB
Jack Doyle,IND,TE
Travis Benjamin,SDG,WR
DeAngelo Williams,PIT,RB
Giovani Bernard,CIN,RB
Eric Ebron,DET,TE
Jeremy Kerley,SFO,WR
Tyler Lockett,SEA,WR
Dennis Pitta,BAL,TE
Jason Witten,DAL,TE
Robert Turbin,IND,RB
Michael Floyd,2TM,WR
Terrance Williams,DAL,WR
Shaun Draughn,SFO,RB
C.J. Fiedorowicz,HOU,TE
Brian Hoyer,CHI,QB
Dwayne Allen,IND,TE
Charles Clay,BUF,TE
Cody Kessler,CLE,QB
Adam Humphries,TAM,WR
Jacquizz Rodgers,TAM,RB
Eli Rogers,PIT,WR
Gary Barnidge,CLE,TE
Will Fuller,HOU,WR
Chris Ivory,JAX,RB
Zach Zenner,DET,RB
Brian Quick,LAR,WR
Seth Roberts,OAK,WR
Robby Anderson,NYJ,WR
Blaine Gabbert,SFO,QB
Zach Miller,CHI,TE
Donte Moncrief,IND,WR
Kenneth Dixon,BAL,RB
Rob Gronkowski,NWE,TE
Doug Martin,TAM,RB
Matt Barkley,CHI,QB
Tyler Boyd,CIN,WR
Vernon Davis,WAS,WR
Damien Williams,MIA,RB
Tyler Eifert,CIN,TE
Jeremy Maclin,KAN,WR
Breshad Perriman,BAL,WR
DeAndre Washington,OAK,RB
Robert Woods,BUF,WR
Matt Jones,WAS,RB
Phillip Dorsett,IND,WR
Robert Griffin,CLE,QB
Allen Hurns,JAX,WR
Charcandrick West,KAN,RB
John Brown,ARI,WR
Malcolm Mitchell,NWE,RB
Tajae Sharpe,TEN,WR
Victor Cruz,NYG,WR
Devin Funchess,CAR,WR
Vance McDonald,SFO,TE
Thomas Rawls,SEA,RB
Cordarrelle Patterson*+,MIN,WR
Paul Perkins,NYG,RB
Marquise Goodwin,BUF,WR
Kendall Wright,TEN,WR
Corey Coleman,CLE,WR
Lance Kendricks,LAR,TE
Rex Burkhead,CIN,RB
Sammie Coates,PIT,WR
Jermaine Kearse,SEA,WR
Matt Moore,MIA,QB
Jesse James,PIT,TE
Sammy Watkins,BUF,WR
Travaris Cadet,NOR,RB
Ryan Griffin,HOU,TE
Jeremy Langford,CHI,RB
Clive Walford,OAK,TE
Chris Conley,KAN,WR
Jared Goff,LAR,QB
Nelson Agholor,PHI,WR
Josh McCown,CLE,QB
Julius Thomas,JAX,TE
Garrett Celek,SFO,TE
Dorial Green-Beckham,PHI,WR
Jermaine Gresham,ARI,TE
Albert Wilson,KAN,WR
Alfred Blue,HOU,RB
Andrew Hawkins,CLE,WR
Dion Sims,MIA,TE
Eddie Royal,CHI,WR
Danny Amendola,NWE,WR
Jay Cutler,CHI,QB
Austin Hooper,ATL,TE
Russell Shepard,TAM,WR
Fozzy Whittaker,CAR,RB
Brandon Coleman,NOR,WR
Will Tye,NYG,TE
Jamize Olawale,OAK,RB
Torrey Smith,SFO,WR
Justin Hardy,ATL,WR
C.J. Prosise,SEA,RB
Aldrick Robinson,ATL,WR
Charles Sims,TAM,RB
Justin Hunter,2TM,WR
Jared Cook,GNB,TE
Justin Forsett,3TM,RB
James Starks,GNB,RB
John Kuhn,NOR,RB
Quinton Patton,SFO,WR
Wendell Smallwood,PHI,RB
Brice Butler,DAL,WR
Aaron Ripkowski,GNB,RB
Kamar Aiken,BAL,WR
Trey Burton,PHI,TE
Eddie Lacy,GNB,RB
Richard Rodgers,GNB,TE
Jacob Tamme,ATL,TE
Dwayne Washington,DET,RB
Josh Bellamy,CHI,WR
Ladarius Green,PIT,TE
Dion Lewis,NWE,RB
Levine Toilolo,ATL,TE
Kyle Juszczyk*,BAL,RB
Alfred Morris,DAL,RB
Erik Swoope,IND,TE
Kenyan Drake,MIA,RB
Jimmy Garoppolo,NWE,QB
Cobi Hamilton,PIT,WR
Darrius Heyward-Bey,PIT,WR
Paul Richardson,SEA,WR
Deonte Thompson,CHI,WR
Landry Jones,PIT,QB
Bryan Walters,JAX,WR
Geronimo Allison,GNB,WR
Corey Brown,CAR,WR
Corey Grant,JAX,RB
Bryce Petty,NYJ,QB
Peyton Barber,TAM,RB
Eric Decker,NYJ,WR
Andre Holmes,OAK,WR
Rod Streater,SFO,WR
Jordan Taylor,DEN,WR
Virgil Green,DEN,TE
Kenjon Barner,PHI,RB
C.J. Uzomah,CIN,TE
Cameron Artis-Payne,CAR,RB
Jacoby Brissett,NWE,QB
Nick Foles,KAN,QB
Paxton Lynch,DEN,QB
Tanner McEvoy,SEA,WR
Kerwynn Williams,ARI,RB
Jaron Brown,ARI,WR
Bennie Fowler,DEN,WR
DuJuan Harris,SFO,RB
Chester Rogers,IND,WR
Shane Vereen,NYG,RB
Kapri Bibbs,DEN,RB
Alex Collins,SEA,RB
Seth Devalve,CLE,TE
Jeff Janis,GNB,WR
Mychal Rivera,OAK,TE
Mike Tolbert*,CAR,RB
Luke Willson,SEA,TE
Orleans Darkwa,NYG,RB
Kenneth Farrow,SDG,RB
Xavier Grimble,PIT,TE
Jalin Marshall,NYJ,WR
Charles Johnson,MIN,WR
Marcedes Lewis,JAX,TE
Ricardo Louis,CLE,WR
Jordan Norwood,DEN,WR
Andre Roberts,DET,WR
Ameer Abdullah,DET,RB
Ronnie Hillman,2TM,RB
Ben Koyack,JAX,TE
Roger Lewis,NYG,WR
Marquess Wilson,CHI,WR
Harry Douglas,TEN,WR
Lance Dunbar,DAL,RB
Darren Fells,ARI,TE
Josh Hill,NOR,TE
Vincent Jackson,TAM,WR
Andre Johnson,TEN,WR
Austin Seferian-Jenkins,2TM,TE
Darren Waller,BAL,TE
Danny Woodhead,SDG,RB
Cody Core,CIN,WR
Anthony Fasano,TEN,TE
Jonathan Grimes,HOU,RB
Demetrius Harris,KAN,TE
Freddie Martino,TAM,WR
Bobby Rainey,NYG,RB
Kevin White,CHI,WR
Benny Cunningham,LAR,RB
Ed Dickson,CAR,TE
Josh Huff,2TM,WR
Charone Peake,NYJ,WR
Jerell Adams,NYG,TE
Arrelious Benn,JAX,WR
Daniel Brown,2TM,WR
Ka'Deem Carey,CHI,RB
Andre Ellington,ARI,RB
Tom Savage,HOU,QB
Derek Anderson,CAR,QB
Reggie Bush,BUF,RB
MarQueis Gray,MIA,TE
Kevin Hogan,CLE,QB
Denard Robinson,JAX,RB
Brandon Tate,BUF,WR
Matt Cassel,TEN,QB
Brent Celek,PHI,TE
Josh Ferguson,IND,RB
Chris Johnson,ARI,RB
Braxton Miller,HOU,WR
Terron Ward,ATL,RB
Stephen Anderson,HOU,TE
Tyler Higbee,LAR,WR
Greg Salas,BUF,WR
Cecil Shorts,TAM,WR
Mack Brown,WAS,RB
A.J. Derby,2TM,TE
Jeff Heuerman,DEN,TE
Akeem Hunt,HOU,RB
Andy Janovich,DEN,RB
Brandon Myers,TAM,TE
Walt Powell,BUF,RB
Larry Donnell,NYG,TE
Arian Foster,MIA,RB
Crockett Gillmore,BAL,TE
Chris Harper,SFO,WR
Nick O'Leary,BUF,TE
John Phillips,2TM,TE
C.J. Spiller,2TM,RB
Jaelen Strong,HOU,WR
Paul Turner,PHI,WR
Markus Wheaton,PIT,WR
Jarius Wright,MIN,WR
Jordan Cameron,MIA,TE
Mike Davis,SFO,RB
Rhett Ellison,MIN,TE
Brittan Golden,ARI,WR
Dominique Jones,MIA,TE
Jamaal Charles,KAN,RB
Patrick DiMarco,ATL,RB
T.J. Jones,DET,WR
Neal Sterling,JAX,TE
Charlie Whitehurst,CLE,QB
Lucky Whitehead,DAL,WR
Jonathan Williams,BUF,RB
Demarcus Ayers,PIT,WR
Alan Cross,TAM,TE
Shaun Hill,MIN,QB
David Johnson,PIT,WR
Darren McFadden,DAL,RB
Joshua Perkins,ATL,TE
Jeremy Ross,2TM,WR
Antone Smith,TAM,RB
James Wright,CIN,WR
George Atkinson,CLE,RB
Blake Bell,SFO,TE
Leonte Carroo,MIA,WR
Pharoh Cooper,LAR,WR
Gavin Escobar,DAL,TE
Mike Glennon,TAM,QB
Tyler Kroft,CIN,WR
Tommylee Lewis,NOR,WR
Marcel Reece,SEA,RB
Drew Stanton,ARI,QB
Juwan Thompson,DEN,RB
Scott Tolzien,IND,QB
Fitzgerald Toussaint,PIT,RB
Bryce Treggs,PHI,WR
Terrell Watson,PHI,RB
Derek Watt,SDG,RB
Andre Williams,SDG,RB
Trevone Boykin,SEA,QB
Connor Cook,OAK,QB
Ryan Grant,WAS,WR
Connor Hamlett,CLE,TE
Rashard Higgins,CLE,WR
Cody Latimer,DEN,WR
Matt Lengel,NWE,TE
Geno Smith,NYJ,QB
Wendall Williams,HOU,WR
Malcolm Brown,LAR,RB
Aaron Burbridge,SFO,WR
Michael Campanaro,BAL,WR
Josh Doctson,WAS,WR
Alex Erickson,CIN,WR
Jerome Felton,BUF,RB
Maurice Harris,WAS,WR
EJ Manuel,BUF,QB
Byron Marshall,PHI,RB
Chris Moore,BAL,WR
Keith Mumphery,HOU,WR
Geoff Swaim,DAL,TE
Keenan Allen,SDG,WR
Jace Amaro,TEN,TE
Brandon Bostick,NYJ,TE
Trevor Davis,GNB,WR
Johnny Holton,OAK,WR
Adrian Peterson,MIN,RB
Phillip Supernaw,TEN,TE
De'Anthony Thomas,KAN,WR
D.J. Tialavea,ATL,TE
Jordan Todman,IND,RB
Nick Williams,ATL,WR
Javorius Allen,BAL,RB
Knile Davis,2TM,RB
Dwayne Harris*,NYG,WR
Tavarres King,NYG,WR
Ifeanyi Momah,ARI,TE
Troymaine Pope,2TM,RB
Tony Romo,DAL,QB
Brandon Wilds,NYJ,RB
Nick Boyle,BAL,TE
Ben Braunecker,CHI,TE
Quan Bray,IND,WR
Mike James,TAM,RB
Taiwan Jones,OAK,RB
Daniel Lasco,NOR,RB
Bradley Marquez,LAR,WR
Dexter McCluster,SDG,WR
Justin Perillo,GNB,TE
Brandon Williams,SEA,TE
Derek Carrier,WAS,TE
D.J. Foster,NWE,RB
Don Jackson,GNB,RB
Malcolm Johnson,CLE,RB
Sean McGrath,SDG,TE
Niles Paul,WAS,TE
Isaiah Pead,MIA,RB
Keith Smith,DAL,RB
Lee Smith,OAK,TE
Nick Vannett,SEA,TE
Dan Vitale,CLE,RB
Antonio Andrews,TEN,RB
Brenton Bersin,CAR,WR
Brandon Bolden,NWE,RB
Damiere Byrd,CAR,WR
James Develin,NWE,RB
Jalston Fowler,TEN,RB
Clay Harbor,2TM,TE
Percy Harvin,BUF,WR
Cardale Jones,BUF,QB
Zach Line,MIN,RB
Marc Mariani,TEN,WR
Matt McGloin,OAK,QB
J.D. McKissic,SEA,RB
Logan Paulsen,CHI,TE
Cedric Peerman,CIN,RB
Jay Prosch,HOU,RB
DeAndre Smelter,SFO,WR
Devin Smith,NYJ,WR
Luke Stocker,TAM,TE
Devin Street,IND,WR
Mike Thomas,LAR,WR
Ross Travis,KAN,TE
Laquon Treadwell,MIN,WR
Griff Whalen,SDG,WR
Cole Wick,DET,TE
Shane Wynn,JAX,WR
Jared Abbrederis,GNB,WR
Joe Banyard,JAX,RB
Jeremy Butler,SDG,WR
Gerald Christian,BUF,TE
Chase Daniel,PHI,QB
Alex Ellis,JAX,TE
David Fales,CHI,QB
George Farmer,SEA,RB
Rashad Greene,JAX,WR
Je'Ron Hamm,SFO,TE
Ryan Hewitt,CIN,RB
Bronson Hill,JAX,RB
Henry Krieger-Coble,DEN,TE
Paul Lasike,CHI,RB
Terrence Magee,SEA,RB
Chris Manhertz,2TM,TE
Paul McRoberts,LAR,WR
Raheem Mostert,2TM,RB
Matthew Mulligan,DET,TE
Roosevelt Nix,PIT,RB
MyCole Pruitt,2TM,TE
Daryl Richardson,PIT,RB
Stevan Ridley,ATL,RB
Rashad Ross,WAS,WR
Anthony Sherman,KAN,RB
Lorenzo Taliaferro,BAL,RB
Stepfan Taylor,ARI,RB
Tony Washington,JAX,WR
Mario Alford,CLE,0
Joique Bell,2TM,RB
Braedon Bowman,NYJ,0
Brandon Burks,NYJ,RB
Isaiah Burse,SDG,0
Michael Burton,DET,0
Orson Charles,DET,0
Kellen Clemens,SDG,QB
Asante Cleveland,SDG,0
Chase Coffman,IND,0
Geremy Davis,SDG,0
Kellen Davis,NYJ,0
Jim Dray,2TM,0
Donteea Dye,TAM,0
Glenn Gronkowski,BUF,0
Russell Hansbrough,TAM,0
Cory Harkey,LAR,0
Clark Harris,CIN,0
Temarrick Hemingway,LAR,0
Chad Henne,JAX,QB
Julian Howsare,NYJ,0
Joe Kerridge,GNB,RB
Jake Lampman,NOR,0
Khari Lee,DET,0
Dezmin Lewis,BUF,0
Tony Lippett,MIA,0
Vince Mayle,DAL,0
Tre McBride,TEN,0
A.J. McCarron,CIN,0
David Morgan,MIN,TE
Marcus Murphy,NOR,RB
Troy Niklas,ARI,TE
James O'Shaughnessy,KAN,TE
Ryan O'Malley,OAK,0
Jordan Payton,CLE,WR
Chase Reynolds,LAR,RB
Demarcus Robinson,KAN,0
Khiry Robinson,NYJ,RB
Mark Sanchez,DAL,QB
Matt Schaub,ATL,QB
Rod Smith,DAL,RB
Nate Solder,NWE,0
Randall Telfer,CLE,TE
Will Tukuafu,SEA,RB
Hakeem Valles,ARI,0
Joe Webb,CAR,QB
Eric Weems,ATL,0
Kasen Williams,SEA,0
Maxx Williams,BAL,0
T.J. Yates,MIA,0
Bralon Addison,CHI,RB
Sean Mannion,LAR,QB
Tyler Ervin,HOU,RB
Jakeem Grant,MIA,WR
Brett Hundley,GNB,QB
Ryan Mallett,BAL,QB
Keshawn Martin,SFO,0
Matt Slater*+,NWE,WR
